trial_num,it,mt,mpd_xz,mpd_xy,mpd_zy,mpd_xzy,fda_de
21,0.8777777777777778,0.5666666666666667,-0.06428370807321157,0.024757636044109448,0.07830182414140303,-0.06996495862119327,0
22,0.6333333333333333,0.4444444444444444,-0.04929575983017507,0.048509810690313675,0.08908115432683493,-0.07770199787283572,0
23,0.32222222222222224,0.4666666666666666,-0.05806208011930716,0.01841501267059175,0.061722080664753,-0.0608426843129865,0
24,0.26666666666666666,0.5666666666666667,-0.0821433871641561,0.07309546954773961,0.08191416881221686,-0.0813197772744038,0
25,0.25555555555555554,0.38888888888888895,-0.09497417228905237,-0.02900133766987145,0.0741338369023787,-0.08495237544434982,0
26,0.2222222222222222,0.4555555555555556,-0.030523532841414135,0.022273079401494096,0.03844013968148503,-0.03505426622773049,0
27,0.32222222222222224,0.45555555555555555,-0.03197501782258006,0.007458075400159518,0.029436890028641534,-0.03168705947679085,0
28,0.32222222222222224,0.3444444444444444,-0.017883271521900057,0.026105928288021933,0.019985722876132154,0.021039791398737077,0
29,0.2111111111111111,0.4444444444444444,0.014815289235941302,0.02461240246049354,0.018219649952228134,0.0187656256361703,0
30,0.2222222222222222,0.4,-0.0539425311061621,-0.02714827891900538,0.03375125026612104,-0.04605770073358588,0
31,0.2,0.4888888888888889,-0.06806176515993141,-0.06574392374018125,0.04324209117100888,-0.05949524648636552,0
32,0.34444444444444444,0.43333333333333335,-0.06382570596380847,0.03667684933645723,0.078373447442826,-0.07637696026419453,0
33,0.36666666666666664,0.36666666666666664,-0.07693564417546639,0.0429197631441896,0.0818798286809096,-0.07401032955976986,0
34,0.35555555555555557,0.4222222222222222,-0.0552967258802141,0.05917977975499555,0.1106456956043494,-0.08839192539856311,0
35,0.3333333333333333,0.35555555555555557,-0.030149519834294577,0.05770681857079829,0.07165285179132619,-0.06507447051507707,0
36,0.2111111111111111,0.43333333333333335,0.12026339913852543,0.17929772851129916,0.0639287840068328,0.14155141306032562,0
37,0.3333333333333333,0.5,-0.07396779544097493,-0.0182486093861097,0.06358109637932119,-0.06581711097683801,0
38,0.26666666666666666,0.41111111111111115,-0.06973332122643966,0.04203403324385044,0.10557460185047318,-0.0906193817707949,0
39,0.2222222222222222,0.47777777777777775,-0.04973055127228277,0.049955739100337945,0.09537511033946885,-0.08296357279391692,0
40,0.25555555555555554,0.4111111111111111,-0.06165898277564888,0.035263502957863256,0.09827820919543172,-0.089200633451693,0
41,0.28888888888888886,0.3666666666666667,-0.04146183922645135,0.0395951259044263,0.06534507944933503,-0.05575988977505796,0
42,0.23333333333333334,0.36666666666666664,-0.05916081345660108,0.013754599194084798,0.0724183515675087,-0.06567457222050102,0
43,0.2111111111111111,0.4111111111111111,-0.05589209118290567,0.027644262544456333,0.07040324627536187,-0.06576472897185849,0
44,0.36666666666666664,0.3333333333333333,-0.037137574660912,0.037078398820401356,0.07252574285672823,-0.06017359017121682,0
45,0.26666666666666666,0.3777777777777778,-0.053600011993952396,0.012008523832169226,0.06101303026018906,-0.0588901034208965,0
46,0.3333333333333333,0.35555555555555557,-0.04402954355340163,0.02246433785023214,0.05420253886140151,-0.04955108764842192,0
47,0.18888888888888888,0.5666666666666667,0.04946295196845177,0.11104634688019262,0.09927197641652287,-0.09170102859119075,0
48,0.2222222222222222,0.37777777777777777,0.23843982572224515,0.30350741315134966,0.0656214657217755,0.23142848293099244,0
49,0.2777777777777778,0.34444444444444444,-0.029183295208241634,0.05019877025278991,0.0598254411300445,-0.05402297418119168,0
50,0.13333333333333333,0.4,-0.09081835458206507,-0.04231671363410444,0.07942487443723675,-0.08324508047851685,0
51,0.2,0.4666666666666666,0.10186007176526003,0.11323826984311444,0.04361731828483653,0.09526819566933567,0
52,0.2222222222222222,0.4111111111111111,-0.06848051048434352,-0.015309690936480156,0.07277860976070852,-0.07209100094611393,0
53,0.17777777777777778,0.43333333333333335,0.10554333706504666,0.12970069875488935,0.031075243743825302,0.10753014649268314,0
54,0.37777777777777777,0.3222222222222222,-0.03745986303942988,0.039599600128309174,0.07051164688580681,-0.06366255750508225,0
55,0.3111111111111111,0.37777777777777777,-0.07653986070137384,-0.028198234911163737,0.07518332296177611,-0.07496327263144112,0
56,0.28888888888888886,0.4,-0.05021526412520293,0.029802612856756158,0.07077048090210729,-0.06560188969637587,0
57,0.25555555555555554,0.37777777777777777,-0.07829112043754197,0.018792751471117683,0.07968349810442718,-0.07527765697783952,0
58,0.2777777777777778,0.37777777777777777,-0.023455814630966458,0.022841156297560814,0.03258610726952855,-0.029249555608666405,0
59,0.26666666666666666,0.41111111111111115,-0.04596996229177694,0.0402827966033302,0.06661222392134586,-0.056557259387140194,0
60,0.2222222222222222,0.43333333333333335,-0.050638985842411915,0.023918870432710414,0.0727335834816347,-0.06337831937980024,0
61,0.2222222222222222,0.5333333333333333,-0.054493237325037455,0.0631088285134917,0.09219084991005598,-0.075359946533517,0
62,0.36666666666666664,0.36666666666666664,-0.11640746617899952,-0.04230620801356509,0.08971800904996649,-0.10055862974042619,0
63,0.36666666666666664,0.31111111111111117,-0.057409046179741685,0.04437002057675371,0.09897272082699896,-0.08542516139661145,0
64,0.2111111111111111,0.43333333333333335,-0.07704203176341366,0.05359753388625583,0.11219674537385987,-0.10267433202992715,0
65,0.3111111111111111,0.37777777777777777,-0.09800756108069109,-0.035144678234282176,0.09063666881524726,-0.0911071301915575,0
66,0.24444444444444444,0.5444444444444444,-0.060494302244164085,0.054916254729279385,0.09340440151834363,-0.08232816054706255,0
67,0.2777777777777778,0.4,-0.04116632332655795,-0.036217533280568884,0.058164579503789594,-0.05157360759285582,0
68,0.2222222222222222,0.4222222222222223,-0.07174540674300647,0.06021328985924624,0.133724775283594,-0.11775064398772835,0
69,0.9,0.43333333333333324,-0.08715754742038645,0.03503174517053892,0.12149917850772747,-0.10939755623726784,0
70,0.2777777777777778,0.3666666666666667,-0.017490185519815928,0.07858321897912411,0.08999765478695688,-0.08545635993951424,0
71,0.32222222222222224,0.3777777777777777,-0.06128058304514131,-0.013620754615110529,0.06074654711463609,-0.05694115451483818,0
72,0.34444444444444444,0.3666666666666667,-0.09197021146674951,-0.03942408155613801,0.06266161858786451,-0.0807721743464796,0
73,0.24444444444444444,0.4666666666666667,-0.06362451694669932,0.030288590598613482,0.05879264490830867,-0.06367334498329129,0
74,0.3333333333333333,0.3444444444444445,-0.04836610428933023,0.04663633445860333,0.0796324665770383,-0.06848491314838302,0
