trial_num,it,mt,mpd_xz,mpd_xy,mpd_zy,mpd_xzy,fda_de
21,0.3,0.6111111111111112,-0.18047362861120775,-0.0906837654860657,0.0922174229338924,-0.1536686853623649,0
22,0.28888888888888886,0.5333333333333333,-0.09670830507020133,-0.08264624672015998,0.03607624493983408,-0.08433797939929731,0
23,0.2777777777777778,0.5,0.08605416622879566,0.1164558652726076,-0.05896582755538139,0.08871998041416501,0
24,0.3,0.5333333333333334,-0.06872396536372379,-0.03866999214128527,0.04222397706045772,-0.05837675109109781,0
25,0.24444444444444444,0.5,0.11325967675245596,0.12038873310648401,0.03061963597552195,0.10525099609993496,0
26,0.17777777777777778,0.4888888888888888,-0.06588321917175607,-0.033557197204381106,0.0357377088092983,-0.05641589286191395,0
27,0.26666666666666666,0.4444444444444445,-0.09051073709358433,-0.03271347143258082,0.059685313340204785,-0.07391134202423824,0
28,0.36666666666666664,0.4000000000000001,-0.04870754180307113,-0.050510361440731365,-0.0107225931609368,-0.04433804309471094,0
29,0.3111111111111111,0.4111111111111111,-0.09554764722024983,-0.037424678645798105,0.06016005705666317,-0.08460862636047949,0
30,0.32222222222222224,0.4333333333333333,-0.06109009031783965,-0.01815841400150108,0.0554444884007031,-0.05794946445794328,0
31,0.3,0.41111111111111115,-0.09461139945993217,-0.02427267459440088,0.0783713867178949,-0.08858177015672457,0
32,0.3111111111111111,0.42222222222222217,-0.06448102974359553,-0.08975660360614983,-0.0339812736113827,-0.06844679666709581,0
33,0.2,0.5555555555555556,-0.08037139092954591,-0.061967743610581064,0.019053924385591073,-0.07119196652841037,0
34,0.2111111111111111,0.5,-0.05440271688087862,-0.04780733935472867,0.010454733495656962,-0.04867971968907845,0
35,0.23333333333333334,0.5666666666666667,-0.04356215242198875,0.043090090551209326,0.03394402956124578,-0.03705513229404373,0
36,0.17777777777777778,0.4666666666666667,-0.06317161733389007,-0.020666696655979182,0.04382668143985348,-0.056392616790229694,0
37,0.2222222222222222,0.4444444444444444,0.041198552059651304,0.05226174285096766,-0.04065392420113826,0.04263389973270985,0
38,0.18888888888888888,0.5444444444444444,-0.088793601282048,-0.06874760142609035,0.022065420917448963,-0.07733934085864119,0
39,0.34444444444444444,0.4222222222222223,-0.05327607554258468,-0.04035354286927543,0.026491724162394044,-0.04557366403930972,0
40,0.24444444444444444,0.4444444444444444,-0.02318923310439554,0.022735059910919637,-0.01457902810247966,-0.019899026553341165,0
41,0.2,0.5555555555555556,-0.06607025744685016,-0.05644536427032524,-0.024560239750263255,-0.05685136921979267,0
42,0.32222222222222224,0.45555555555555555,-0.058464775309356544,0.035989213903227436,0.0806921975862107,-0.06948402240450267,0
43,0.16666666666666666,0.5888888888888889,-0.022211128854137927,-0.045070082145185715,-0.04003379234614521,0.0357640947196751,0
44,0.28888888888888886,0.34444444444444444,-0.03560997841439645,0.043806550608716834,0.058352257245895094,-0.05205145359791992,0
45,0.2222222222222222,0.5666666666666667,0.19155819538686952,0.30810889804250335,0.10712201214085727,0.2294324007394964,0
46,0.3,0.4222222222222222,-0.04184816425304659,0.028464526104991075,0.044946092230788146,-0.04665258502097291,0
47,0.15555555555555556,0.5111111111111111,0.0627955047635534,0.10342460099844301,0.038527171606319945,0.07181661868385157,0
48,0.18888888888888888,0.5333333333333333,0.08510365249012215,0.0741001644874864,-0.07625209141201032,0.07853978735833408,0
49,0.2777777777777778,0.43333333333333335,-0.020293559258116746,0.016998276818520154,0.03717490810202412,-0.03310347616298968,0
50,0.3,0.5,-0.030408582210324116,0.01977665464370359,0.023619428633755633,-0.026528492645055267,0
51,0.3111111111111111,0.5555555555555556,-0.08793413514512417,-0.03963904237614423,0.05993239859861609,-0.07666421486164499,0
52,0.23333333333333334,0.4222222222222222,-0.07647188118646751,-0.022875488555554088,0.082836004640014,-0.07758565863188385,0
53,0.3111111111111111,0.5333333333333333,-0.02475886537527528,-0.034213039793697476,-0.00870604748385714,-0.02629469854215632,0
54,0.3888888888888889,0.36666666666666664,0.04141335672792954,-0.028752247316018137,-0.06850371150030647,0.06061961614333927,0
55,0.18888888888888888,0.4555555555555556,0.016200285913479755,-0.05530185442681038,-0.035875163548624155,-0.03922063981775742,0
56,0.2222222222222222,0.43333333333333335,-0.07897446672278256,-0.05877936169101029,0.02436914701258959,-0.06669140784242464,0
57,0.2222222222222222,0.5666666666666667,0.06641006716635338,0.08514536306461687,0.026963593092230505,0.06908619523482923,0
58,0.3333333333333333,0.4333333333333334,-0.015749892548503543,-0.022464319228824383,0.028453425055989714,-0.024321508176344927,0
59,0.18888888888888888,0.5222222222222223,-0.04350002049548412,0.019127346903598696,0.03401254736856562,-0.04051933886319846,0
60,0.3333333333333333,0.4333333333333334,0.012566422782227166,0.05583963615163687,0.04218861797010627,0.04477369492731376,0
61,0.24444444444444444,0.5,-0.022512562199464653,0.04162426037834174,0.05352538170797936,-0.04507833727129202,0
62,0.32222222222222224,0.4666666666666666,-0.060233998677027376,-0.032252656834174054,0.030752115081283407,-0.04864523723459318,0
63,0.3111111111111111,0.43333333333333335,-0.1018025030130268,-0.03144801571959259,0.07950507769725092,-0.09715673275796644,0
64,0.23333333333333334,0.4444444444444445,-0.07493660249320021,0.04052297291448478,0.07969470360880397,-0.07595280073704219,0
65,0.15555555555555556,0.5333333333333333,-0.06771079789570465,-0.03386670993373635,0.05338272390244656,-0.060924164583665286,0
66,0.16666666666666666,0.5666666666666667,-0.08951760174422889,-0.0361752638337129,0.10523778458896918,-0.09719490063708718,0
67,0.24444444444444444,0.4555555555555555,-0.057067470503146166,0.019671282190529375,0.05131798077222792,-0.05579381102634693,0
68,0.24444444444444444,0.5,-0.05946428187707575,-0.052789340935781096,0.013410128767528354,-0.05205037945322895,0
69,0.26666666666666666,0.5333333333333334,-0.10258633331223663,-0.07180869976244496,0.05483646343984201,-0.08758504019934295,0
70,0.17777777777777778,0.5555555555555555,-0.06887836651098324,0.023819591043373244,0.07131447252465056,-0.06273533486031725,0
71,0.28888888888888886,0.5555555555555556,0.04955303693669743,0.07955034855926552,0.0588077630055229,0.06294239165596438,0
