trial_num,it,mt,mpd_xz,mpd_xy,mpd_zy,mpd_xzy,fda_de
21,0.4666666666666667,2.022222222222222,-0.22737594341923054,0.16635761169039162,0.09835142398718187,0.15744633792723117,0
22,1.5666666666666667,0.7,-0.04358042889813833,-0.04361227329403516,0.011334656163140559,-0.04110959153430454,0
23,0.2222222222222222,0.9333333333333332,0.34045377486430195,0.5415289546615025,0.20864861383362313,0.4368193694898788,0
24,0.36666666666666664,0.5555555555555556,-0.062122425514599004,0.041228785023024205,0.0684768074129892,-0.06523937455898926,0
25,0.37777777777777777,0.4666666666666667,-0.03540299962623992,0.0509070102726405,0.0792219806004987,-0.06617981770083604,0
26,0.2,0.5888888888888888,-0.07358541182390747,0.031452792458515275,0.08503872427203425,-0.07563724442905456,0
27,0.16666666666666666,0.6555555555555556,-0.08612953656925958,0.028353202084687217,0.10933295596355219,-0.09808161675666087,0
28,0.26666666666666666,1.0333333333333334,0.4609475181692375,0.7126187973155883,0.21299966836019085,0.5164318132049655,0
29,0.45555555555555555,0.4777777777777778,-0.04585599859865409,0.0376144206024667,0.07402929520179018,-0.06528762212436505,0
30,0.3,0.5,-0.11069297929115,0.02471799135103825,0.13447479167688048,-0.12335083965831659,0
31,0.25555555555555554,0.6777777777777778,-0.08472221976148331,0.06506122364438288,0.045918965271834776,-0.0735581692370963,0
32,0.43333333333333335,0.5,-0.0790501890877314,-0.057503393796425606,0.068258122884913,-0.06763309748505067,0
33,0.2777777777777778,0.5666666666666667,-0.033792761528161505,0.035846732620744996,0.06688801491395559,-0.054272473541543215,0
34,0.5222222222222223,0.4888888888888888,-0.050560660165106804,0.019300508247093943,0.05575327743490036,-0.0485496949177193,0
35,0.5,0.4444444444444444,-0.02813163082018282,-0.08278761050861724,-0.057750708296251056,-0.06547521481665074,0
36,0.24444444444444444,0.4666666666666667,-0.06508205789794475,0.0356783686841647,0.0732584012685592,-0.07202083755937722,0
37,0.7888888888888889,0.7222222222222222,-0.12053336046008424,-0.05262372605484184,0.0813808402568514,-0.10840575863441551,0
38,0.4,0.4666666666666667,-0.06394706044762952,0.025650782671150753,0.05892356904444044,-0.05833222480303722,0
39,0.24444444444444444,0.5666666666666667,0.12420446590946041,0.11296180566087294,-0.039139154466429564,0.10917450595056499,0
40,0.28888888888888886,0.4444444444444444,-0.056422775750861444,0.028257843395006282,0.05876114302680342,-0.056736289580172794,0
41,0.3333333333333333,0.39999999999999997,0.02051000419563059,0.024197039135458745,-0.023407580071933644,0.022925903460706047,0
